metric,date,value
International trade: Exporting (selling abroad + a mix of both) %SMEs,2016-10-01,9.66183574879227
How do you expect your firm to be performing in 12 months compared to now?,2016-10-01,16.425120772946862
Much weaker,2016-10-01,10.45016077170418
Index value,2016-10-01,68.16720257234726
International trade: Not active internationally (% SMEs),2016-10-01,21.382636655948552
About the same,2016-10-01,28.728414442700156
Somewhat weaker,2016-10-01,42.54317111459969
Much weaker,2016-10-01,28.728414442700156
Canada - outlook on 12 months,2016-11-01,59.7962382445141
Canada - outlook on 3 months,2016-11-01,50.08361204013377
Number of responses,2016-11-01,0.2702152848569117
Margin of error,2016-11-01,638.0
Long-term index (12 months),2016-11-01,3.879857154077989
Construction,2016-11-01,52.32558139534884
Wholesale,2016-11-01,53.25581395348837
Retail,2016-11-01,63.97849462365591
Transportation,2016-11-01,55.00000000000001
"Info., arts, recreation",2016-11-01,62.083333333333336
"Finance, insur. realty",2016-11-01,53.44827586206896
"Prof., business services",2016-11-01,58.97435897435898
Health & education serv.,2016-11-01,63.48314606741573
Hospitality,2016-11-01,61.5720524017467
Personal services,2016-11-01,63.92405063291139
Newfoundland & Lab.,2016-11-01,58.78378378378378
Prince Edward Is.,2016-11-01,53.10734463276836
Quebec,2016-11-01,46.15384615384615
Ontario,2016-11-01,65.99999999999999
Manitoba,2016-11-01,64.86486486486487
Saskatchewan,2016-11-01,59.375
Alberta,2016-11-01,63.76404494382023
British Columbia,2016-11-01,61.258278145695364
Short-term index,2016-11-01,63.23529411764706
Agriculture,2016-11-01,51.25
Natural resources*,2016-11-01,37.280701754385966
Construction,2016-11-01,68.9655172413793
Retail,2016-11-01,46.875
"Info., arts, recreation",2016-11-01,42.47572815533981
"Finance, insur. realty",2016-11-01,54.633204633204635
"Prof., business services",2016-11-01,50.373134328358205
Health & education serv.,2016-11-01,50.0
Hospitality,2016-11-01,46.29629629629629
Personal and other services,2016-11-01,51.31578947368421
Newfoundland & Lab.,2016-11-01,56.25
Prince Edward Is.,2016-11-01,54.4392523364486
Nova Scotia,2016-11-01,60.897435897435905
New Brunswick,2016-11-01,47.82608695652174
Quebec,2016-11-01,48.45679012345679
Manitoba,2016-11-01,42.721518987341774
Saskatchewan,2016-11-01,63.04347826086957
Alberta,2016-11-01,57.04225352112675
British Columbia,2016-11-01,50.78125
Survey results (% response),2016-11-01,56.88622754491018
How do you expect your firm to be performing in 12 months compared to now?,2016-11-01,55.93575418994414
Much stronger,2016-11-01,45.0
Somewhat stronger,2016-11-01,51.21951219512195
About the same,2016-11-01,29.11111111111111
Somewhat weaker,2016-11-01,59.0
Accounts receivable,2016-11-01,4.975922953451043
Better than normal,2016-11-01,33.22632423756019
Normal,2016-11-01,42.375601926163725
Worse than normal,2016-11-01,14.92776886035313
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2016-11-01,4.49438202247191
"Land, buildings, renovations",2016-11-01,14.795918367346939
None of the above,2016-11-01,58.16326530612245
"Currently, what is the general business situation of your company?",2016-11-01,27.040816326530614
"In the next year, how much do you expect average prices to change?",2016-11-01,6.2745098039215685
Price Reduction,2016-11-01,66.47058823529412
0% change,2016-11-01,27.254901960784313
0.015,2016-11-01,12.586206896551724
0.02,2016-11-01,29.82758620689655
0.025,2016-11-01,17.586206896551722
0.03,2016-11-01,17.06896551724138
0.035,2016-11-01,49.310344827586206
0.055,2016-11-01,37.60539629005059
+6.0% or greater,2016-11-01,49.24114671163575
Avg price plans,2016-11-01,13.15345699831366
0% change,2016-11-01,7.092198581560284
0.005,2016-11-01,29.9645390070922
0.01,2016-11-01,5.673758865248227
0.015,2016-11-01,9.219858156028367
0.02,2016-11-01,5.319148936170213
0.025,2016-11-01,14.361702127659576
0.03,2016-11-01,4.25531914893617
0.035,2016-11-01,5.49645390070922
0.04,2016-11-01,1.2411347517730498
0.045,2016-11-01,2.6595744680851063
0.05,2016-11-01,0.3546099290780142
0.055,2016-11-01,8.333333333333332
+6.0% or greater,2016-11-01,0.3546099290780142
Avg wage plans,2016-11-01,5.673758865248227
"Fuel, energy",2016-11-01,1.4601063829787233
Product inputs,2016-11-01,4.385964912280701
"Capital equipment, technology",2016-11-01,27.719298245614034
Occupancy,2016-11-01,8.596491228070176
Insurance,2016-11-01,10.87719298245614
"Taxes, regulations",2016-11-01,6.842105263157896
Fuel costs ,2016-11-01,18.596491228070175
Electricity costs,2016-11-01,4.035087719298246
Other energy costs,2016-11-01,7.719298245614035
What factors are limiting your ability to increase sales or production?,2016-11-01,1.2280701754385965
Insufficient domestic demand,2016-11-01,1.9298245614035088
Insufficient foreign demand,2016-11-01,0.0
Shortage of skilled labour,2016-11-01,4.385964912280701
Shortage of un/semi-skilled labour,2016-11-01,0.0
Shortage of working capital,2016-11-01,3.684210526315789
Product distribution constraints,2016-11-01,1.3736842105263158
How are your expected full-time employment levels to change in the next 3 or 4 months?,2016-11-01,51.724137931034484
Up,2016-11-01,53.44827586206896
Same,2016-11-01,14.827586206896552
Down,2016-11-01,21.20689655172414
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2016-11-01,20.862068965517242
Up,2016-11-01,22.586206896551726
Same,2016-11-01,47.758620689655174
Down,2016-11-01,63.96551724137931
Much stronger,2016-11-01,39.310344827586206
Somewhat stronger,2016-11-01,8.793103448275861
About the same,2016-11-01,33.44827586206897
Somewhat weaker,2016-11-01,18.103448275862068
Much weaker,2016-11-01,18.275862068965516
Index value,2016-11-01,2.9310344827586206
International trade: Exporting (selling abroad + a mix of both) %SMEs,2016-11-01,7.241379310344828
How do you expect your firm to be performing in 12 months compared to now?,2016-11-01,15.344827586206897
Much weaker,2016-11-01,14.726027397260275
Index value,2016-11-01,65.58219178082192
International trade: Not active internationally (% SMEs),2016-11-01,19.69178082191781
About the same,2016-11-01,27.424749163879596
Somewhat weaker,2016-11-01,45.31772575250836
Much weaker,2016-11-01,27.257525083612038
Canada - outlook on 12 months,2016-12-01,60.90604026845637
Canada - outlook on 3 months,2016-12-01,51.05448154657294
Number of responses,2016-12-01,0.36640315139087054
Margin of error,2016-12-01,596.0
Long-term index (12 months),2016-12-01,4.014236410543298
Construction,2016-12-01,53.42465753424656
Wholesale,2016-12-01,55.128205128205124
Retail,2016-12-01,61.423220973782776
Transportation,2016-12-01,59.933774834437095
"Info., arts, recreation",2016-12-01,52.63157894736842
"Finance, insur. realty",2016-12-01,53.38983050847458
"Prof., business services",2016-12-01,58.10810810810811
Health & education serv.,2016-12-01,63.63636363636363
Hospitality,2016-12-01,61.4537444933921
Personal services,2016-12-01,60.75949367088608
Newfoundland & Lab.,2016-12-01,60.75949367088608
Prince Edward Is.,2016-12-01,58.42391304347826
Quebec,2016-12-01,43.63636363636363
Ontario,2016-12-01,67.80821917808218
Manitoba,2016-12-01,64.92537313432837
Saskatchewan,2016-12-01,60.37735849056604
Alberta,2016-12-01,65.75757575757575
British Columbia,2016-12-01,62.64900662251656
Short-term index,2016-12-01,66.66666666666666
Agriculture,2016-12-01,54.0
Natural resources*,2016-12-01,43.39622641509434
Construction,2016-12-01,69.47368421052632
Retail,2016-12-01,46.47887323943662
"Info., arts, recreation",2016-12-01,42.22222222222222
"Finance, insur. realty",2016-12-01,52.589641434262944
"Prof., business services",2016-12-01,53.082191780821915
Health & education serv.,2016-12-01,44.4954128440367
Hospitality,2016-12-01,36.36363636363637
Personal and other services,2016-12-01,55.55555555555556
Newfoundland & Lab.,2016-12-01,54.54545454545454
Prince Edward Is.,2016-12-01,57.311320754717
Nova Scotia,2016-12-01,55.12820512820513
New Brunswick,2016-12-01,45.33333333333333
Quebec,2016-12-01,50.588235294117645
Manitoba,2016-12-01,40.58441558441559
Saskatchewan,2016-12-01,67.16417910447761
Alberta,2016-12-01,53.73134328358209
British Columbia,2016-12-01,53.70370370370371
Survey results (% response),2016-12-01,60.82802547770701
How do you expect your firm to be performing in 12 months compared to now?,2016-12-01,55.02793296089386
Much stronger,2016-12-01,47.11538461538461
Somewhat stronger,2016-12-01,51.31578947368421
About the same,2016-12-01,32.52427184466019
Somewhat weaker,2016-12-01,56.72043010752688
Accounts receivable,2016-12-01,5.381944444444445
Better than normal,2016-12-01,33.333333333333336
Normal,2016-12-01,43.923611111111114
Worse than normal,2016-12-01,14.756944444444445
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2016-12-01,2.6041666666666665
"Land, buildings, renovations",2016-12-01,13.40782122905028
None of the above,2016-12-01,66.20111731843575
"Currently, what is the general business situation of your company?",2016-12-01,20.391061452513966
"In the next year, how much do you expect average prices to change?",2016-12-01,8.26271186440678
Price Reduction,2016-12-01,67.16101694915254
0% change,2016-12-01,24.576271186440678
0.015,2016-12-01,13.381555153707053
0.02,2016-12-01,33.634719710669074
0.025,2016-12-01,17.359855334538878
0.03,2016-12-01,16.455696202531644
0.035,2016-12-01,46.1121157323689
0.055,2016-12-01,41.23893805309734
+6.0% or greater,2016-12-01,44.7787610619469
Avg price plans,2016-12-01,13.982300884955754
0% change,2016-12-01,5.118829981718465
0.005,2016-12-01,26.691042047531994
0.01,2016-12-01,4.753199268738574
0.015,2016-12-01,6.39853747714808
0.02,2016-12-01,4.387568555758683
0.025,2016-12-01,14.076782449725778
0.03,2016-12-01,5.118829981718465
0.035,2016-12-01,8.592321755027422
0.04,2016-12-01,1.4625228519195612
0.045,2016-12-01,2.742230347349177
0.05,2016-12-01,0.5484460694698354
0.055,2016-12-01,13.16270566727605
+6.0% or greater,2016-12-01,0.7312614259597806
Avg wage plans,2016-12-01,6.2157221206581355
"Fuel, energy",2016-12-01,1.9460694698354661
Product inputs,2016-12-01,4.014598540145985
"Capital equipment, technology",2016-12-01,28.102189781021895
Occupancy,2016-12-01,5.839416058394161
Insurance,2016-12-01,10.218978102189782
"Taxes, regulations",2016-12-01,6.934306569343065
Fuel costs ,2016-12-01,15.875912408759124
Electricity costs,2016-12-01,5.474452554744526
Other energy costs,2016-12-01,9.67153284671533
What factors are limiting your ability to increase sales or production?,2016-12-01,1.6423357664233578
Insufficient domestic demand,2016-12-01,2.0072992700729926
Insufficient foreign demand,2016-12-01,0.0
Shortage of skilled labour,2016-12-01,5.474452554744526
Shortage of un/semi-skilled labour,2016-12-01,0.18248175182481752
Shortage of working capital,2016-12-01,4.562043795620438
Product distribution constraints,2016-12-01,1.5656934306569346
How are your expected full-time employment levels to change in the next 3 or 4 months?,2016-12-01,49.186256781193485
Up,2016-12-01,49.728752260397826
Same,2016-12-01,16.2748643761302
Down,2016-12-01,24.95479204339964
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2016-12-01,22.24231464737794
Up,2016-12-01,20.43399638336347
Same,2016-12-01,48.10126582278481
Down,2016-12-01,66.54611211573237
Much stronger,2016-12-01,36.708860759493675
Somewhat stronger,2016-12-01,6.329113924050633
About the same,2016-12-01,37.070524412296564
Somewhat weaker,2016-12-01,16.09403254972875
Much weaker,2016-12-01,19.89150090415913
Index value,2016-12-01,2.7124773960216997
International trade: Exporting (selling abroad + a mix of both) %SMEs,2016-12-01,9.584086799276673
How do you expect your firm to be performing in 12 months compared to now?,2016-12-01,17.90235081374322
Much weaker,2016-12-01,13.440860215053762
Index value,2016-12-01,70.25089605734766
International trade: Not active internationally (% SMEs),2016-12-01,16.30824372759857
About the same,2016-12-01,28.119507908611602
Somewhat weaker,2016-12-01,45.86994727592268
Much weaker,2016-12-01,26.01054481546573
Canada - outlook on 12 months,2017-01-01,60.3831891223733
Canada - outlook on 3 months,2017-01-01,54.31937172774869
Number of responses,2017-01-01,0.46630536468919015
Margin of error,2017-01-01,809.0
Long-term index (12 months),2017-01-01,3.4454965142796867
Construction,2017-01-01,54.59183673469388
Wholesale,2017-01-01,55.88235294117647
Retail,2017-01-01,64.23487544483986
Transportation,2017-01-01,63.815789473684205
"Info., arts, recreation",2017-01-01,54.25531914893617
"Finance, insur. realty",2017-01-01,57.2463768115942
"Prof., business services",2017-01-01,65.90909090909092
Health & education serv.,2017-01-01,62.06896551724138
Hospitality,2017-01-01,64.8698884758364
Personal services,2017-01-01,58.666666666666664
Newfoundland & Lab.,2017-01-01,60.97560975609756
Prince Edward Is.,2017-01-01,57.920792079207914
Quebec,2017-01-01,43.03030303030303
Ontario,2017-01-01,68.75
Manitoba,2017-01-01,65.21739130434783
Saskatchewan,2017-01-01,63.54166666666667
Alberta,2017-01-01,68.562874251497
British Columbia,2017-01-01,63.52657004830918
Short-term index,2017-01-01,67.10526315789474
Agriculture,2017-01-01,55.0
Natural resources*,2017-01-01,47.24576271186441
Construction,2017-01-01,65.22727272727272
Retail,2017-01-01,49.47916666666667
"Info., arts, recreation",2017-01-01,42.567567567567565
"Finance, insur. realty",2017-01-01,53.40909090909091
"Prof., business services",2017-01-01,59.375
Health & education serv.,2017-01-01,48.85496183206107
Hospitality,2017-01-01,45.38461538461539
Personal and other services,2017-01-01,55.81395348837209
Newfoundland & Lab.,2017-01-01,52.87356321839081
Prince Edward Is.,2017-01-01,61.8677042801556
Nova Scotia,2017-01-01,52.02702702702703
New Brunswick,2017-01-01,43.58974358974359
Quebec,2017-01-01,52.65957446808511
Manitoba,2017-01-01,39.28571428571429
Saskatchewan,2017-01-01,66.91176470588235
Alberta,2017-01-01,57.971014492753625
British Columbia,2017-01-01,54.44444444444444
Survey results (% response),2017-01-01,63.6094674556213
How do you expect your firm to be performing in 12 months compared to now?,2017-01-01,55.705128205128204
Much stronger,2017-01-01,51.8348623853211
Somewhat stronger,2017-01-01,48.78048780487805
About the same,2017-01-01,35.869565217391305
Somewhat weaker,2017-01-01,56.94444444444444
Accounts receivable,2017-01-01,4.987212276214834
Better than normal,2017-01-01,33.12020460358056
Normal,2017-01-01,43.989769820971865
Worse than normal,2017-01-01,15.601023017902813
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-01-01,2.3017902813299234
"Land, buildings, renovations",2017-01-01,10.080645161290322
None of the above,2017-01-01,66.33064516129032
"Currently, what is the general business situation of your company?",2017-01-01,23.588709677419356
"In the next year, how much do you expect average prices to change?",2017-01-01,9.320695102685624
Price Reduction,2017-01-01,66.9826224328594
0% change,2017-01-01,23.696682464454977
0.015,2017-01-01,14.14965986394558
0.02,2017-01-01,33.06122448979592
0.025,2017-01-01,17.142857142857142
0.03,2017-01-01,16.3265306122449
0.035,2017-01-01,47.3469387755102
0.055,2017-01-01,39.44591029023747
+6.0% or greater,2017-01-01,48.68073878627968
Avg price plans,2017-01-01,11.87335092348285
0% change,2017-01-01,5.0477489768076405
0.005,2017-01-01,30.15006821282401
0.01,2017-01-01,4.365620736698499
0.015,2017-01-01,5.866302864938609
0.02,2017-01-01,4.502046384720328
0.025,2017-01-01,12.551159618008187
0.03,2017-01-01,4.638472032742155
0.035,2017-01-01,7.094133697135062
0.04,2017-01-01,1.7735334242837655
0.045,2017-01-01,3.0013642564802185
0.05,2017-01-01,0.6821282401091405
0.055,2017-01-01,12.005457025920874
+6.0% or greater,2017-01-01,0.2728512960436562
Avg wage plans,2017-01-01,8.049113233287859
"Fuel, energy",2017-01-01,1.9474761255115962
Product inputs,2017-01-01,3.7991858887381276
"Capital equipment, technology",2017-01-01,31.071913161465396
Occupancy,2017-01-01,5.020352781546811
Insurance,2017-01-01,7.869742198100408
"Taxes, regulations",2017-01-01,7.191316146540028
Fuel costs ,2017-01-01,18.31750339213026
Electricity costs,2017-01-01,5.156037991858888
Other energy costs,2017-01-01,8.14111261872456
What factors are limiting your ability to increase sales or production?,2017-01-01,1.6282225237449117
Insufficient domestic demand,2017-01-01,2.3066485753052914
Insufficient foreign demand,2017-01-01,0.27137042062415195
Shortage of skilled labour,2017-01-01,5.563093622795115
Shortage of un/semi-skilled labour,2017-01-01,0.0
Shortage of working capital,2017-01-01,3.6635006784260513
Product distribution constraints,2017-01-01,1.4938941655359566
How are your expected full-time employment levels to change in the next 3 or 4 months?,2017-01-01,61.49659863945578
Up,2017-01-01,47.755102040816325
Same,2017-01-01,16.3265306122449
Down,2017-01-01,24.081632653061224
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2017-01-01,21.224489795918366
Up,2017-01-01,20.816326530612244
Same,2017-01-01,44.48979591836735
Down,2017-01-01,63.129251700680264
Much stronger,2017-01-01,40.27210884353741
Somewhat stronger,2017-01-01,7.482993197278912
About the same,2017-01-01,32.92517006802721
Somewhat weaker,2017-01-01,14.965986394557824
Much weaker,2017-01-01,20.136054421768705
Index value,2017-01-01,3.2653061224489797
International trade: Exporting (selling abroad + a mix of both) %SMEs,2017-01-01,6.258503401360545
How do you expect your firm to be performing in 12 months compared to now?,2017-01-01,15.238095238095239
Much weaker,2017-01-01,15.167785234899329
Index value,2017-01-01,72.21476510067114
International trade: Not active internationally (% SMEs),2017-01-01,12.61744966442953
About the same,2017-01-01,30.36649214659686
Somewhat weaker,2017-01-01,47.90575916230366
Much weaker,2017-01-01,21.727748691099478
Canada - outlook on 12 months,2017-02-01,62.89825282631038
Canada - outlook on 3 months,2017-02-01,59.79955456570156
Number of responses,2017-02-01,0.23793048640889936
Margin of error,2017-02-01,973.0
Long-term index (12 months),2017-02-01,3.141735761823757
Construction,2017-02-01,57.9646017699115
Wholesale,2017-02-01,60.70110701107011
Retail,2017-02-01,64.08227848101265
Transportation,2017-02-01,67.5392670157068
"Info., arts, recreation",2017-02-01,59.55882352941176
"Finance, insur. realty",2017-02-01,57.534246575342465
"Prof., business services",2017-02-01,67.85714285714286
Health & education serv.,2017-02-01,64.28571428571428
Hospitality,2017-02-01,65.1724137931034
Personal services,2017-02-01,55.84415584415584
Newfoundland & Lab.,2017-02-01,59.4059405940594
Prince Edward Is.,2017-02-01,60.483870967741936
Quebec,2017-02-01,44.70588235294118
Ontario,2017-02-01,66.43835616438356
Manitoba,2017-02-01,65.18987341772151
Saskatchewan,2017-02-01,64.75409836065573
Alberta,2017-02-01,66.59574468085106
British Columbia,2017-02-01,64.40329218106996
Short-term index,2017-02-01,66.94915254237287
Agriculture,2017-02-01,57.65306122448979
Natural resources*,2017-02-01,49.81684981684982
Construction,2017-02-01,63.73626373626374
Retail,2017-02-01,54.67289719626168
"Info., arts, recreation",2017-02-01,51.574803149606296
"Finance, insur. realty",2017-02-01,56.081081081081074
"Prof., business services",2017-02-01,64.24581005586593
Health & education serv.,2017-02-01,55.434782608695656
Hospitality,2017-02-01,51.470588235294116
Personal and other services,2017-02-01,53.703703703703695
Newfoundland & Lab.,2017-02-01,59.80392156862745
Prince Edward Is.,2017-02-01,62.2710622710623
Nova Scotia,2017-02-01,53.333333333333336
New Brunswick,2017-02-01,49.473684210526315
Quebec,2017-02-01,57.08154506437768
Manitoba,2017-02-01,39.87341772151899
Saskatchewan,2017-02-01,64.4927536231884
Alberta,2017-02-01,58.860759493670884
British Columbia,2017-02-01,60.344827586206904
Survey results (% response),2017-02-01,65.9090909090909
How do you expect your firm to be performing in 12 months compared to now?,2017-02-01,59.32017543859649
Much stronger,2017-02-01,54.86725663716814
Somewhat stronger,2017-02-01,47.39583333333333
About the same,2017-02-01,42.723880597014926
Somewhat weaker,2017-02-01,57.98479087452472
Accounts receivable,2017-02-01,6.892895015906681
Better than normal,2017-02-01,33.828207847295864
Normal,2017-02-01,44.432661717921526
Worse than normal,2017-02-01,11.983032873807
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-02-01,2.863202545068929
"Land, buildings, renovations",2017-02-01,14.35483870967742
None of the above,2017-02-01,61.774193548387096
"Currently, what is the general business situation of your company?",2017-02-01,23.870967741935484
"In the next year, how much do you expect average prices to change?",2017-02-01,7.317073170731708
Price Reduction,2017-02-01,67.34417344173441
0% change,2017-02-01,25.338753387533874
0.015,2017-02-01,13.333333333333334
0.02,2017-02-01,29.04761904761905
0.025,2017-02-01,18.928571428571427
0.03,2017-02-01,18.333333333333332
0.035,2017-02-01,49.047619047619044
0.055,2017-02-01,40.2869757174393
+6.0% or greater,2017-02-01,43.15673289183223
Avg price plans,2017-02-01,16.55629139072848
0% change,2017-02-01,6.904487917146144
0.005,2017-02-01,28.883774453394707
0.01,2017-02-01,4.25776754890679
0.015,2017-02-01,8.745684695051784
0.02,2017-02-01,3.33716915995397
0.025,2017-02-01,12.31300345224396
0.03,2017-02-01,4.487917146144994
0.035,2017-02-01,9.666283084004602
0.04,2017-02-01,1.8411967779056386
0.045,2017-02-01,3.452243958573072
0.05,2017-02-01,0.34522439585730724
0.055,2017-02-01,10.126582278481013
+6.0% or greater,2017-02-01,0.34522439585730724
Avg wage plans,2017-02-01,5.293440736478711
"Fuel, energy",2017-02-01,1.6288837744533948
Product inputs,2017-02-01,2.9646522234891677
"Capital equipment, technology",2017-02-01,33.181299885974916
Occupancy,2017-02-01,5.587229190421892
Insurance,2017-02-01,7.8677309007981755
"Taxes, regulations",2017-02-01,6.841505131128849
Fuel costs ,2017-02-01,17.67388825541619
Electricity costs,2017-02-01,4.561003420752566
Other energy costs,2017-02-01,10.148232611174459
What factors are limiting your ability to increase sales or production?,2017-02-01,1.1402508551881414
Insufficient domestic demand,2017-02-01,1.7103762827822122
Insufficient foreign demand,2017-02-01,0.34207525655644244
Shortage of skilled labour,2017-02-01,4.218928164196123
Shortage of un/semi-skilled labour,2017-02-01,0.11402508551881414
Shortage of working capital,2017-02-01,3.6488027366020526
Product distribution constraints,2017-02-01,1.465792474344356
How are your expected full-time employment levels to change in the next 3 or 4 months?,2017-02-01,56.42857142857143
Up,2017-02-01,47.38095238095238
Same,2017-02-01,18.21428571428571
Down,2017-02-01,23.452380952380953
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2017-02-01,23.333333333333332
Up,2017-02-01,19.761904761904763
Same,2017-02-01,46.07142857142857
Down,2017-02-01,62.61904761904762
Much stronger,2017-02-01,35.833333333333336
Somewhat stronger,2017-02-01,5.714285714285714
About the same,2017-02-01,31.19047619047619
Somewhat weaker,2017-02-01,13.333333333333334
Much weaker,2017-02-01,19.166666666666668
Index value,2017-02-01,4.0476190476190474
International trade: Exporting (selling abroad + a mix of both) %SMEs,2017-02-01,6.428571428571428
How do you expect your firm to be performing in 12 months compared to now?,2017-02-01,17.261904761904763
Much weaker,2017-02-01,17.607223476297968
Index value,2017-02-01,70.76749435665914
International trade: Not active internationally (% SMEs),2017-02-01,11.62528216704289
About the same,2017-02-01,35.714285714285715
Somewhat weaker,2017-02-01,48.214285714285715
Much weaker,2017-02-01,16.071428571428573
Canada - outlook on 12 months,2017-03-01,63.0229419703104
Canada - outlook on 3 months,2017-03-01,63.67583212735166
Number of responses,2017-03-01,0.43618487191274813
Margin of error,2017-03-01,741.0
Long-term index (12 months),2017-03-01,3.6001199560161607
Construction,2017-03-01,60.28368794326241
Wholesale,2017-03-01,57.16723549488054
Retail,2017-03-01,68.16770186335404
Transportation,2017-03-01,65.50802139037432
"Info., arts, recreation",2017-03-01,60.544217687074834
"Finance, insur. realty",2017-03-01,58.33333333333333
"Prof., business services",2017-03-01,66.39344262295081
Health & education serv.,2017-03-01,63.46153846153846
Hospitality,2017-03-01,65.6896551724138
Personal services,2017-03-01,60.67415730337078
Newfoundland & Lab.,2017-03-01,64.6788990825688
Prince Edward Is.,2017-03-01,59.15750915750916
Quebec,2017-03-01,45.02923976608187
Ontario,2017-03-01,65.33333333333333
Manitoba,2017-03-01,65.88235294117646
Saskatchewan,2017-03-01,63.768115942028984
Alberta,2017-03-01,65.67164179104478
British Columbia,2017-03-01,64.58132820019249
Short-term index,2017-03-01,64.54545454545455
Agriculture,2017-03-01,56.310679611650485
Natural resources*,2017-03-01,55.50847457627118
Construction,2017-03-01,64.91228070175438
Retail,2017-03-01,57.89473684210527
"Info., arts, recreation",2017-03-01,54.578754578754584
"Finance, insur. realty",2017-03-01,61.16666666666667
"Prof., business services",2017-03-01,64.85714285714286
Health & education serv.,2017-03-01,57.835820895522396
Hospitality,2017-03-01,59.72222222222222
Personal and other services,2017-03-01,55.08474576271186
Newfoundland & Lab.,2017-03-01,61.386138613861384
Prince Edward Is.,2017-03-01,63.7362637362637
Nova Scotia,2017-03-01,62.643678160919535
New Brunswick,2017-03-01,57.920792079207914
Quebec,2017-03-01,60.31746031746032
Manitoba,2017-03-01,39.87341772151899
Saskatchewan,2017-03-01,64.86486486486487
Alberta,2017-03-01,61.904761904761905
British Columbia,2017-03-01,62.6865671641791
Survey results (% response),2017-03-01,68.77637130801688
How do you expect your firm to be performing in 12 months compared to now?,2017-03-01,62.02270381836945
Much stronger,2017-03-01,61.111111111111114
Somewhat stronger,2017-03-01,47.474747474747474
About the same,2017-03-01,50.65502183406113
Somewhat weaker,2017-03-01,62.31617647058823
Accounts receivable,2017-03-01,6.712328767123288
Better than normal,2017-03-01,34.52054794520548
Normal,2017-03-01,43.42465753424658
Worse than normal,2017-03-01,12.602739726027398
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-03-01,2.73972602739726
"Land, buildings, renovations",2017-03-01,12.646370023419204
None of the above,2017-03-01,66.04215456674473
"Currently, what is the general business situation of your company?",2017-03-01,21.311475409836067
"In the next year, how much do you expect average prices to change?",2017-03-01,7.583774250440917
Price Reduction,2017-03-01,67.01940035273368
0% change,2017-03-01,25.396825396825395
0.015,2017-03-01,15.65217391304348
0.02,2017-03-01,28.985507246376812
0.025,2017-03-01,19.130434782608695
0.03,2017-03-01,19.710144927536234
0.035,2017-03-01,44.05797101449275
0.055,2017-03-01,41.79523141654979
+6.0% or greater,2017-03-01,44.74053295932679
Avg price plans,2017-03-01,13.464235624123422
0% change,2017-03-01,4.184704184704184
0.005,2017-03-01,27.56132756132756
0.01,2017-03-01,6.0606060606060606
0.015,2017-03-01,6.0606060606060606
0.02,2017-03-01,5.772005772005772
0.025,2017-03-01,14.285714285714285
0.03,2017-03-01,4.329004329004329
0.035,2017-03-01,8.802308802308803
0.04,2017-03-01,1.875901875901876
0.045,2017-03-01,3.318903318903319
0.05,2017-03-01,0.7215007215007215
0.055,2017-03-01,10.38961038961039
+6.0% or greater,2017-03-01,0.2886002886002886
Avg wage plans,2017-03-01,6.349206349206349
"Fuel, energy",2017-03-01,1.9004329004329006
Product inputs,2017-03-01,1.5988372093023258
"Capital equipment, technology",2017-03-01,32.70348837209303
Occupancy,2017-03-01,5.813953488372093
Insurance,2017-03-01,7.55813953488372
"Taxes, regulations",2017-03-01,7.703488372093023
Fuel costs ,2017-03-01,19.186046511627907
Electricity costs,2017-03-01,4.069767441860465
Other energy costs,2017-03-01,7.412790697674419
What factors are limiting your ability to increase sales or production?,2017-03-01,1.308139534883721
Insufficient domestic demand,2017-03-01,2.4709302325581395
Insufficient foreign demand,2017-03-01,0.5813953488372093
Shortage of skilled labour,2017-03-01,4.941860465116279
Shortage of un/semi-skilled labour,2017-03-01,0.436046511627907
Shortage of working capital,2017-03-01,4.215116279069767
Product distribution constraints,2017-03-01,1.6271802325581397
How are your expected full-time employment levels to change in the next 3 or 4 months?,2017-03-01,56.376811594202906
Up,2017-03-01,50.43478260869565
Same,2017-03-01,18.405797101449277
Down,2017-03-01,22.753623188405797
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2017-03-01,20.28985507246377
Up,2017-03-01,19.710144927536234
Same,2017-03-01,46.52173913043478
Down,2017-03-01,62.7536231884058
Much stronger,2017-03-01,35.79710144927537
Somewhat stronger,2017-03-01,6.956521739130435
About the same,2017-03-01,34.05797101449276
Somewhat weaker,2017-03-01,16.81159420289855
Much weaker,2017-03-01,20.144927536231886
Index value,2017-03-01,2.753623188405797
International trade: Exporting (selling abroad + a mix of both) %SMEs,2017-03-01,6.3768115942028984
How do you expect your firm to be performing in 12 months compared to now?,2017-03-01,16.3768115942029
